timestamp,session_id,stage,direction,event_name,raw_hex,crc_valid,payload_summary,prediction,confidence,weight_grams,sensors_json,note
2026-04-03T00:42:14+02:00,,connected,RX,ACK,aa a0 02 4f 4b 8b e4,1,4f 4b,none,1.0,25,"{""basket_1"": 1, ""basket_2"": 0, ""basket_3"": 0, ""drop_sensor"": 0, ""exit_gate"": 0, ""gate_alarm"": 0, ""gate_closed"": 1, ""gate_opened"": 1}",
2026-04-03T00:42:24+02:00,,connected,TX,PING,aa 01 00 3e 2e,,(none),none,1.0,25,"{""basket_1"": 1, ""basket_2"": 0, ""basket_3"": 0, ""drop_sensor"": 0, ""exit_gate"": 0, ""gate_alarm"": 0, ""gate_closed"": 1, ""gate_opened"": 1}",
2026-04-03T00:42:24+02:00,,connected,RX,ACK,aa a0 02 4f 4b 8b e4,1,4f 4b,none,1.0,25,"{""basket_1"": 1, ""basket_2"": 0, ""basket_3"": 0, ""drop_sensor"": 0, ""exit_gate"": 0, ""gate_alarm"": 0, ""gate_closed"": 1, ""gate_opened"": 1}",
2026-04-03T02:41:50+02:00,,connected,STATE,connection_established,,,,,,,"{""basket_1"": 0, ""basket_2"": 0, ""basket_3"": 0, ""drop_sensor"": 0, ""exit_gate"": 0, ""gate_alarm"": 0, ""gate_closed"": 0, ""gate_opened"": 0}",COM11
2026-04-03T02:42:00+02:00,,connected,TX,PING,aa 01 00 3e 2e,,(none),,,,"{""basket_1"": 0, ""basket_2"": 0, ""basket_3"": 0, ""drop_sensor"": 0, ""exit_gate"": 0, ""gate_alarm"": 0, ""gate_closed"": 0, ""gate_opened"": 0}",
2026-04-03T02:42:00+02:00,,connected,RX,ACK,aa a0 02 4f 4b 8b e4,1,4f 4b,,,,"{""basket_1"": 0, ""basket_2"": 0, ""basket_3"": 0, ""drop_sensor"": 0, ""exit_gate"": 0, ""gate_alarm"": 0, ""gate_closed"": 0, ""gate_opened"": 0}",
2026-04-03T02:42:10+02:00,,connected,TX,PING,aa 01 00 3e 2e,,(none),,,,"{""basket_1"": 0, ""basket_2"": 0, ""basket_3"": 0, ""drop_sensor"": 0, ""exit_gate"": 0, ""gate_alarm"": 0, ""gate_closed"": 0, ""gate_opened"": 0}",
2026-04-03T02:42:10+02:00,,connected,RX,ACK,aa a0 02 4f 4b 8b e4,1,4f 4b,,,,"{""basket_1"": 0, ""basket_2"": 0, ""basket_3"": 0, ""drop_sensor"": 0, ""exit_gate"": 0, ""gate_alarm"": 0, ""gate_closed"": 0, ""gate_opened"": 0}",
2026-04-03T02:42:12+02:00,2208c29d36754ebba2924f35d64cdb3c,basket_precheck,STATE,session_started,,,,,,,"{""basket_1"": 0, ""basket_2"": 0, ""basket_3"": 0, ""drop_sensor"": 0, ""exit_gate"": 0, ""gate_alarm"": 0, ""gate_closed"": 0, ""gate_opened"": 0}",
2026-04-03T02:42:12+02:00,2208c29d36754ebba2924f35d64cdb3c,basket_precheck,STATE,basket_precheck_started,,,,,,,"{""basket_1"": 0, ""basket_2"": 0, ""basket_3"": 0, ""drop_sensor"": 0, ""exit_gate"": 0, ""gate_alarm"": 0, ""gate_closed"": 0, ""gate_opened"": 0}",
2026-04-03T02:42:12+02:00,2208c29d36754ebba2924f35d64cdb3c,basket_precheck,TX,READ_SENSOR,aa 11 01 08 f6 0a,,BASKET_1,,,,"{""basket_1"": 0, ""basket_2"": 0, ""basket_3"": 0, ""drop_sensor"": 0, ""exit_gate"": 0, ""gate_alarm"": 0, ""gate_closed"": 0, ""gate_opened"": 0}",
2026-04-03T02:42:12+02:00,2208c29d36754ebba2924f35d64cdb3c,basket_precheck,TX,READ_SENSOR,aa 11 01 09 d7 1a,,BASKET_2,,,,"{""basket_1"": 0, ""basket_2"": 0, ""basket_3"": 0, ""drop_sensor"": 0, ""exit_gate"": 0, ""gate_alarm"": 0, ""gate_closed"": 0, ""gate_opened"": 0}",
2026-04-03T02:42:12+02:00,2208c29d36754ebba2924f35d64cdb3c,basket_precheck,TX,READ_SENSOR,aa 11 01 0a b4 2a,,BASKET_3,,,,"{""basket_1"": 0, ""basket_2"": 0, ""basket_3"": 0, ""drop_sensor"": 0, ""exit_gate"": 0, ""gate_alarm"": 0, ""gate_closed"": 0, ""gate_opened"": 0}",
2026-04-03T02:42:12+02:00,2208c29d36754ebba2924f35d64cdb3c,basket_precheck,RX,DATA,aa a2 02 08 00 17 64,1,08 00,,,,"{""basket_1"": 0, ""basket_2"": 0, ""basket_3"": 0, ""drop_sensor"": 0, ""exit_gate"": 0, ""gate_alarm"": 0, ""gate_closed"": 0, ""gate_opened"": 0}",
2026-04-03T02:42:12+02:00,2208c29d36754ebba2924f35d64cdb3c,basket_precheck,RX,DATA,aa a2 02 09 00 26 57,1,09 00,,,,"{""basket_1"": 0, ""basket_2"": 0, ""basket_3"": 0, ""drop_sensor"": 0, ""exit_gate"": 0, ""gate_alarm"": 0, ""gate_closed"": 0, ""gate_opened"": 0}",
2026-04-03T02:42:12+02:00,2208c29d36754ebba2924f35d64cdb3c,basket_precheck,RX,DATA,aa a2 02 0a 00 75 02,1,0a 00,,,,"{""basket_1"": 0, ""basket_2"": 0, ""basket_3"": 0, ""drop_sensor"": 0, ""exit_gate"": 0, ""gate_alarm"": 0, ""gate_closed"": 0, ""gate_opened"": 0}",
2026-04-03T02:42:12+02:00,2208c29d36754ebba2924f35d64cdb3c,basket_precheck,STATE,basket_precheck_complete,,,,,,,"{""basket_1"": 0, ""basket_2"": 0, ""basket_3"": 0, ""drop_sensor"": 0, ""exit_gate"": 0, ""gate_alarm"": 0, ""gate_closed"": 0, ""gate_opened"": 0}",
2026-04-03T02:42:12+02:00,2208c29d36754ebba2924f35d64cdb3c,basket_precheck,TX,START_SESSION,aa 61 00 14 25,,(none),,,,"{""basket_1"": 0, ""basket_2"": 0, ""basket_3"": 0, ""drop_sensor"": 0, ""exit_gate"": 0, ""gate_alarm"": 0, ""gate_closed"": 0, ""gate_opened"": 0}",
2026-04-03T02:42:12+02:00,2208c29d36754ebba2924f35d64cdb3c,await_gate_open,STATE,start_session_sent,,,,,,,"{""basket_1"": 0, ""basket_2"": 0, ""basket_3"": 0, ""drop_sensor"": 0, ""exit_gate"": 0, ""gate_alarm"": 0, ""gate_closed"": 0, ""gate_opened"": 0}",
2026-04-03T02:42:13+02:00,2208c29d36754ebba2924f35d64cdb3c,await_gate_open,TX,READ_SENSOR,aa 11 01 03 9d bb,,GATE_OPENED,,,,"{""basket_1"": 0, ""basket_2"": 0, ""basket_3"": 0, ""drop_sensor"": 0, ""exit_gate"": 0, ""gate_alarm"": 0, ""gate_closed"": 0, ""gate_opened"": 0}",
2026-04-03T02:42:13+02:00,2208c29d36754ebba2924f35d64cdb3c,await_gate_open,TX,READ_SENSOR,aa 11 01 02 bc ab,,GATE_CLOSED,,,,"{""basket_1"": 0, ""basket_2"": 0, ""basket_3"": 0, ""drop_sensor"": 0, ""exit_gate"": 0, ""gate_alarm"": 0, ""gate_closed"": 0, ""gate_opened"": 0}",
2026-04-03T02:42:13+02:00,2208c29d36754ebba2924f35d64cdb3c,await_gate_open,RX,DATA,aa a2 02 03 01 cc a8,1,03 01,,,,"{""basket_1"": 0, ""basket_2"": 0, ""basket_3"": 0, ""drop_sensor"": 0, ""exit_gate"": 0, ""gate_alarm"": 0, ""gate_closed"": 0, ""gate_opened"": 0}",
2026-04-03T02:42:13+02:00,2208c29d36754ebba2924f35d64cdb3c,active,STATE,gate_open_confirmed,,,,,,,"{""basket_1"": 0, ""basket_2"": 0, ""basket_3"": 0, ""drop_sensor"": 0, ""exit_gate"": 0, ""gate_alarm"": 0, ""gate_closed"": 0, ""gate_opened"": 1}",
2026-04-03T02:42:13+02:00,2208c29d36754ebba2924f35d64cdb3c,active,RX,DATA,aa a2 02 02 00 dc 8b,1,02 00,,,,"{""basket_1"": 0, ""basket_2"": 0, ""basket_3"": 0, ""drop_sensor"": 0, ""exit_gate"": 0, ""gate_alarm"": 0, ""gate_closed"": 0, ""gate_opened"": 1}",
2026-04-03T02:42:13+02:00,2208c29d36754ebba2924f35d64cdb3c,active,TX,POLL_WEIGHT,aa 12 00 1e 78,,(none),,,,"{""basket_1"": 0, ""basket_2"": 0, ""basket_3"": 0, ""drop_sensor"": 0, ""exit_gate"": 0, ""gate_alarm"": 0, ""gate_closed"": 0, ""gate_opened"": 1}",
2026-04-03T02:42:13+02:00,2208c29d36754ebba2924f35d64cdb3c,active,RX,DATA,aa a2 04 a8 61 00 00 90 2e,1,a8 61 00 00,,,,"{""basket_1"": 0, ""basket_2"": 0, ""basket_3"": 0, ""drop_sensor"": 0, ""exit_gate"": 0, ""gate_alarm"": 0, ""gate_closed"": 0, ""gate_opened"": 1}",
2026-04-03T02:42:14+02:00,2208c29d36754ebba2924f35d64cdb3c,active,TX,READ_SENSOR,aa 11 01 05 5b db,,GATE_ALARM,,,25,"{""basket_1"": 0, ""basket_2"": 0, ""basket_3"": 0, ""drop_sensor"": 0, ""exit_gate"": 0, ""gate_alarm"": 0, ""gate_closed"": 0, ""gate_opened"": 1}",
2026-04-03T02:42:14+02:00,2208c29d36754ebba2924f35d64cdb3c,active,RX,DATA,aa a2 02 05 00 4b 12,1,05 00,,,25,"{""basket_1"": 0, ""basket_2"": 0, ""basket_3"": 0, ""drop_sensor"": 0, ""exit_gate"": 0, ""gate_alarm"": 0, ""gate_closed"": 0, ""gate_opened"": 1}",
2026-04-03T02:42:15+02:00,2208c29d36754ebba2924f35d64cdb3c,active,TX,READ_SENSOR,aa 11 01 07 19 fb,,DROP_SENSOR,,,25,"{""basket_1"": 0, ""basket_2"": 0, ""basket_3"": 0, ""drop_sensor"": 0, ""exit_gate"": 0, ""gate_alarm"": 0, ""gate_closed"": 0, ""gate_opened"": 1}",
2026-04-03T02:42:15+02:00,2208c29d36754ebba2924f35d64cdb3c,active,RX,DATA,aa a2 02 07 00 29 74,1,07 00,,,25,"{""basket_1"": 0, ""basket_2"": 0, ""basket_3"": 0, ""drop_sensor"": 0, ""exit_gate"": 0, ""gate_alarm"": 0, ""gate_closed"": 0, ""gate_opened"": 1}",
2026-04-03T02:42:15+02:00,2208c29d36754ebba2924f35d64cdb3c,active,TX,READ_SENSOR,aa 11 01 04 7a cb,,EXIT_GATE,,,25,"{""basket_1"": 0, ""basket_2"": 0, ""basket_3"": 0, ""drop_sensor"": 0, ""exit_gate"": 0, ""gate_alarm"": 0, ""gate_closed"": 0, ""gate_opened"": 1}",
2026-04-03T02:42:16+02:00,2208c29d36754ebba2924f35d64cdb3c,active,RX,DATA,aa a2 02 04 00 7a 21,1,04 00,,,25,"{""basket_1"": 0, ""basket_2"": 0, ""basket_3"": 0, ""drop_sensor"": 0, ""exit_gate"": 0, ""gate_alarm"": 0, ""gate_closed"": 0, ""gate_opened"": 1}",
2026-04-03T02:42:16+02:00,2208c29d36754ebba2924f35d64cdb3c,active,INFER,ml_prediction,,,none,none,1.0,25,"{""basket_1"": 0, ""basket_2"": 0, ""basket_3"": 0, ""drop_sensor"": 0, ""exit_gate"": 0, ""gate_alarm"": 0, ""gate_closed"": 0, ""gate_opened"": 1}",
2026-04-03T02:42:16+02:00,2208c29d36754ebba2924f35d64cdb3c,active,TX,POLL_WEIGHT,aa 12 00 1e 78,,(none),none,1.0,25,"{""basket_1"": 0, ""basket_2"": 0, ""basket_3"": 0, ""drop_sensor"": 0, ""exit_gate"": 0, ""gate_alarm"": 0, ""gate_closed"": 0, ""gate_opened"": 1}",
2026-04-03T02:42:16+02:00,2208c29d36754ebba2924f35d64cdb3c,active,RX,DATA,aa a2 04 a8 61 00 00 90 2e,1,a8 61 00 00,none,1.0,25,"{""basket_1"": 0, ""basket_2"": 0, ""basket_3"": 0, ""drop_sensor"": 0, ""exit_gate"": 0, ""gate_alarm"": 0, ""gate_closed"": 0, ""gate_opened"": 1}",
2026-04-03T02:42:17+02:00,2208c29d36754ebba2924f35d64cdb3c,active,TX,READ_SENSOR,aa 11 01 05 5b db,,GATE_ALARM,none,1.0,25,"{""basket_1"": 0, ""basket_2"": 0, ""basket_3"": 0, ""drop_sensor"": 0, ""exit_gate"": 0, ""gate_alarm"": 0, ""gate_closed"": 0, ""gate_opened"": 1}",
2026-04-03T02:42:17+02:00,2208c29d36754ebba2924f35d64cdb3c,active,RX,DATA,aa a2 02 05 00 4b 12,1,05 00,none,1.0,25,"{""basket_1"": 0, ""basket_2"": 0, ""basket_3"": 0, ""drop_sensor"": 0, ""exit_gate"": 0, ""gate_alarm"": 0, ""gate_closed"": 0, ""gate_opened"": 1}",
2026-04-03T02:42:18+02:00,2208c29d36754ebba2924f35d64cdb3c,active,TX,READ_SENSOR,aa 11 01 07 19 fb,,DROP_SENSOR,none,1.0,25,"{""basket_1"": 0, ""basket_2"": 0, ""basket_3"": 0, ""drop_sensor"": 0, ""exit_gate"": 0, ""gate_alarm"": 0, ""gate_closed"": 0, ""gate_opened"": 1}",
2026-04-03T02:42:18+02:00,2208c29d36754ebba2924f35d64cdb3c,active,RX,DATA,aa a2 02 07 00 29 74,1,07 00,none,1.0,25,"{""basket_1"": 0, ""basket_2"": 0, ""basket_3"": 0, ""drop_sensor"": 0, ""exit_gate"": 0, ""gate_alarm"": 0, ""gate_closed"": 0, ""gate_opened"": 1}",
2026-04-03T02:42:18+02:00,2208c29d36754ebba2924f35d64cdb3c,active,TX,READ_SENSOR,aa 11 01 04 7a cb,,EXIT_GATE,none,1.0,25,"{""basket_1"": 0, ""basket_2"": 0, ""basket_3"": 0, ""drop_sensor"": 0, ""exit_gate"": 0, ""gate_alarm"": 0, ""gate_closed"": 0, ""gate_opened"": 1}",
2026-04-03T02:42:18+02:00,2208c29d36754ebba2924f35d64cdb3c,active,RX,DATA,aa a2 02 04 00 7a 21,1,04 00,none,1.0,25,"{""basket_1"": 0, ""basket_2"": 0, ""basket_3"": 0, ""drop_sensor"": 0, ""exit_gate"": 0, ""gate_alarm"": 0, ""gate_closed"": 0, ""gate_opened"": 1}",
2026-04-03T02:42:19+02:00,2208c29d36754ebba2924f35d64cdb3c,active,TX,POLL_WEIGHT,aa 12 00 1e 78,,(none),none,1.0,25,"{""basket_1"": 0, ""basket_2"": 0, ""basket_3"": 0, ""drop_sensor"": 0, ""exit_gate"": 0, ""gate_alarm"": 0, ""gate_closed"": 0, ""gate_opened"": 1}",
2026-04-03T02:42:19+02:00,2208c29d36754ebba2924f35d64cdb3c,active,RX,DATA,aa a2 04 a8 61 00 00 90 2e,1,a8 61 00 00,none,1.0,25,"{""basket_1"": 0, ""basket_2"": 0, ""basket_3"": 0, ""drop_sensor"": 0, ""exit_gate"": 0, ""gate_alarm"": 0, ""gate_closed"": 0, ""gate_opened"": 1}",
2026-04-03T02:42:19+02:00,2208c29d36754ebba2924f35d64cdb3c,active,INFER,ml_prediction,,,none,none,1.0,25,"{""basket_1"": 0, ""basket_2"": 0, ""basket_3"": 0, ""drop_sensor"": 0, ""exit_gate"": 0, ""gate_alarm"": 0, ""gate_closed"": 0, ""gate_opened"": 1}",
2026-04-03T02:42:20+02:00,2208c29d36754ebba2924f35d64cdb3c,active,TX,READ_SENSOR,aa 11 01 05 5b db,,GATE_ALARM,none,1.0,25,"{""basket_1"": 0, ""basket_2"": 0, ""basket_3"": 0, ""drop_sensor"": 0, ""exit_gate"": 0, ""gate_alarm"": 0, ""gate_closed"": 0, ""gate_opened"": 1}",
2026-04-03T02:42:20+02:00,2208c29d36754ebba2924f35d64cdb3c,active,TX,PING,aa 01 00 3e 2e,,(none),none,1.0,25,"{""basket_1"": 0, ""basket_2"": 0, ""basket_3"": 0, ""drop_sensor"": 0, ""exit_gate"": 0, ""gate_alarm"": 0, ""gate_closed"": 0, ""gate_opened"": 1}",
2026-04-03T02:42:20+02:00,2208c29d36754ebba2924f35d64cdb3c,active,RX,DATA,aa a2 02 05 00 4b 12,1,05 00,none,1.0,25,"{""basket_1"": 0, ""basket_2"": 0, ""basket_3"": 0, ""drop_sensor"": 0, ""exit_gate"": 0, ""gate_alarm"": 0, ""gate_closed"": 0, ""gate_opened"": 1}",
2026-04-03T02:42:20+02:00,2208c29d36754ebba2924f35d64cdb3c,active,RX,ACK,aa a0 02 4f 4b 8b e4,1,4f 4b,none,1.0,25,"{""basket_1"": 0, ""basket_2"": 0, ""basket_3"": 0, ""drop_sensor"": 0, ""exit_gate"": 0, ""gate_alarm"": 0, ""gate_closed"": 0, ""gate_opened"": 1}",
2026-04-03T02:42:20+02:00,2208c29d36754ebba2924f35d64cdb3c,active,TX,READ_SENSOR,aa 11 01 07 19 fb,,DROP_SENSOR,none,1.0,25,"{""basket_1"": 0, ""basket_2"": 0, ""basket_3"": 0, ""drop_sensor"": 0, ""exit_gate"": 0, ""gate_alarm"": 0, ""gate_closed"": 0, ""gate_opened"": 1}",
2026-04-03T02:42:20+02:00,2208c29d36754ebba2924f35d64cdb3c,active,RX,DATA,aa a2 02 07 00 29 74,1,07 00,none,1.0,25,"{""basket_1"": 0, ""basket_2"": 0, ""basket_3"": 0, ""drop_sensor"": 0, ""exit_gate"": 0, ""gate_alarm"": 0, ""gate_closed"": 0, ""gate_opened"": 1}",
2026-04-03T02:42:21+02:00,2208c29d36754ebba2924f35d64cdb3c,active,TX,READ_SENSOR,aa 11 01 04 7a cb,,EXIT_GATE,none,1.0,25,"{""basket_1"": 0, ""basket_2"": 0, ""basket_3"": 0, ""drop_sensor"": 0, ""exit_gate"": 0, ""gate_alarm"": 0, ""gate_closed"": 0, ""gate_opened"": 1}",
2026-04-03T02:42:21+02:00,2208c29d36754ebba2924f35d64cdb3c,active,RX,DATA,aa a2 02 04 00 7a 21,1,04 00,none,1.0,25,"{""basket_1"": 0, ""basket_2"": 0, ""basket_3"": 0, ""drop_sensor"": 0, ""exit_gate"": 0, ""gate_alarm"": 0, ""gate_closed"": 0, ""gate_opened"": 1}",
2026-04-03T02:42:22+02:00,2208c29d36754ebba2924f35d64cdb3c,active,TX,POLL_WEIGHT,aa 12 00 1e 78,,(none),none,1.0,25,"{""basket_1"": 0, ""basket_2"": 0, ""basket_3"": 0, ""drop_sensor"": 0, ""exit_gate"": 0, ""gate_alarm"": 0, ""gate_closed"": 0, ""gate_opened"": 1}",
2026-04-03T02:42:22+02:00,2208c29d36754ebba2924f35d64cdb3c,active,RX,DATA,aa a2 04 a8 61 00 00 90 2e,1,a8 61 00 00,none,1.0,25,"{""basket_1"": 0, ""basket_2"": 0, ""basket_3"": 0, ""drop_sensor"": 0, ""exit_gate"": 0, ""gate_alarm"": 0, ""gate_closed"": 0, ""gate_opened"": 1}",
2026-04-03T02:42:22+02:00,2208c29d36754ebba2924f35d64cdb3c,active,INFER,ml_prediction,,,none,none,1.0,25,"{""basket_1"": 0, ""basket_2"": 0, ""basket_3"": 0, ""drop_sensor"": 0, ""exit_gate"": 0, ""gate_alarm"": 0, ""gate_closed"": 0, ""gate_opened"": 1}",
2026-04-03T02:42:23+02:00,2208c29d36754ebba2924f35d64cdb3c,active,TX,READ_SENSOR,aa 11 01 05 5b db,,GATE_ALARM,none,1.0,25,"{""basket_1"": 0, ""basket_2"": 0, ""basket_3"": 0, ""drop_sensor"": 0, ""exit_gate"": 0, ""gate_alarm"": 0, ""gate_closed"": 0, ""gate_opened"": 1}",
2026-04-03T02:42:23+02:00,2208c29d36754ebba2924f35d64cdb3c,active,RX,DATA,aa a2 02 05 00 4b 12,1,05 00,none,1.0,25,"{""basket_1"": 0, ""basket_2"": 0, ""basket_3"": 0, ""drop_sensor"": 0, ""exit_gate"": 0, ""gate_alarm"": 0, ""gate_closed"": 0, ""gate_opened"": 1}",
2026-04-03T02:42:23+02:00,2208c29d36754ebba2924f35d64cdb3c,active,TX,READ_SENSOR,aa 11 01 07 19 fb,,DROP_SENSOR,none,1.0,25,"{""basket_1"": 0, ""basket_2"": 0, ""basket_3"": 0, ""drop_sensor"": 0, ""exit_gate"": 0, ""gate_alarm"": 0, ""gate_closed"": 0, ""gate_opened"": 1}",
2026-04-03T02:42:23+02:00,2208c29d36754ebba2924f35d64cdb3c,active,RX,DATA,aa a2 02 07 00 29 74,1,07 00,none,1.0,25,"{""basket_1"": 0, ""basket_2"": 0, ""basket_3"": 0, ""drop_sensor"": 0, ""exit_gate"": 0, ""gate_alarm"": 0, ""gate_closed"": 0, ""gate_opened"": 1}",
2026-04-03T02:42:24+02:00,2208c29d36754ebba2924f35d64cdb3c,active,TX,READ_SENSOR,aa 11 01 04 7a cb,,EXIT_GATE,none,1.0,25,"{""basket_1"": 0, ""basket_2"": 0, ""basket_3"": 0, ""drop_sensor"": 0, ""exit_gate"": 0, ""gate_alarm"": 0, ""gate_closed"": 0, ""gate_opened"": 1}",
2026-04-03T02:42:24+02:00,2208c29d36754ebba2924f35d64cdb3c,active,RX,DATA,aa a2 02 04 00 7a 21,1,04 00,none,1.0,25,"{""basket_1"": 0, ""basket_2"": 0, ""basket_3"": 0, ""drop_sensor"": 0, ""exit_gate"": 0, ""gate_alarm"": 0, ""gate_closed"": 0, ""gate_opened"": 1}",
2026-04-03T02:42:25+02:00,2208c29d36754ebba2924f35d64cdb3c,active,TX,POLL_WEIGHT,aa 12 00 1e 78,,(none),none,1.0,25,"{""basket_1"": 0, ""basket_2"": 0, ""basket_3"": 0, ""drop_sensor"": 0, ""exit_gate"": 0, ""gate_alarm"": 0, ""gate_closed"": 0, ""gate_opened"": 1}",
2026-04-03T02:42:25+02:00,2208c29d36754ebba2924f35d64cdb3c,active,RX,DATA,aa a2 04 a8 61 00 00 90 2e,1,a8 61 00 00,none,1.0,25,"{""basket_1"": 0, ""basket_2"": 0, ""basket_3"": 0, ""drop_sensor"": 0, ""exit_gate"": 0, ""gate_alarm"": 0, ""gate_closed"": 0, ""gate_opened"": 1}",
2026-04-03T02:42:25+02:00,2208c29d36754ebba2924f35d64cdb3c,active,INFER,ml_prediction,,,none,none,1.0,25,"{""basket_1"": 0, ""basket_2"": 0, ""basket_3"": 0, ""drop_sensor"": 0, ""exit_gate"": 0, ""gate_alarm"": 0, ""gate_closed"": 0, ""gate_opened"": 1}",
2026-04-03T02:42:25+02:00,2208c29d36754ebba2924f35d64cdb3c,active,TX,READ_SENSOR,aa 11 01 05 5b db,,GATE_ALARM,none,1.0,25,"{""basket_1"": 0, ""basket_2"": 0, ""basket_3"": 0, ""drop_sensor"": 0, ""exit_gate"": 0, ""gate_alarm"": 0, ""gate_closed"": 0, ""gate_opened"": 1}",
2026-04-03T02:42:25+02:00,2208c29d36754ebba2924f35d64cdb3c,active,RX,DATA,aa a2 02 05 00 4b 12,1,05 00,none,1.0,25,"{""basket_1"": 0, ""basket_2"": 0, ""basket_3"": 0, ""drop_sensor"": 0, ""exit_gate"": 0, ""gate_alarm"": 0, ""gate_closed"": 0, ""gate_opened"": 1}",
2026-04-03T02:42:26+02:00,2208c29d36754ebba2924f35d64cdb3c,active,TX,READ_SENSOR,aa 11 01 07 19 fb,,DROP_SENSOR,none,1.0,25,"{""basket_1"": 0, ""basket_2"": 0, ""basket_3"": 0, ""drop_sensor"": 0, ""exit_gate"": 0, ""gate_alarm"": 0, ""gate_closed"": 0, ""gate_opened"": 1}",
2026-04-03T02:42:26+02:00,2208c29d36754ebba2924f35d64cdb3c,active,RX,DATA,aa a2 02 07 00 29 74,1,07 00,none,1.0,25,"{""basket_1"": 0, ""basket_2"": 0, ""basket_3"": 0, ""drop_sensor"": 0, ""exit_gate"": 0, ""gate_alarm"": 0, ""gate_closed"": 0, ""gate_opened"": 1}",
2026-04-03T02:42:27+02:00,2208c29d36754ebba2924f35d64cdb3c,active,TX,READ_SENSOR,aa 11 01 04 7a cb,,EXIT_GATE,none,1.0,25,"{""basket_1"": 0, ""basket_2"": 0, ""basket_3"": 0, ""drop_sensor"": 0, ""exit_gate"": 0, ""gate_alarm"": 0, ""gate_closed"": 0, ""gate_opened"": 1}",
2026-04-03T02:42:27+02:00,2208c29d36754ebba2924f35d64cdb3c,active,RX,DATA,aa a2 02 04 00 7a 21,1,04 00,none,1.0,25,"{""basket_1"": 0, ""basket_2"": 0, ""basket_3"": 0, ""drop_sensor"": 0, ""exit_gate"": 0, ""gate_alarm"": 0, ""gate_closed"": 0, ""gate_opened"": 1}",
2026-04-03T02:42:27+02:00,2208c29d36754ebba2924f35d64cdb3c,active,TX,POLL_WEIGHT,aa 12 00 1e 78,,(none),none,1.0,25,"{""basket_1"": 0, ""basket_2"": 0, ""basket_3"": 0, ""drop_sensor"": 0, ""exit_gate"": 0, ""gate_alarm"": 0, ""gate_closed"": 0, ""gate_opened"": 1}",
2026-04-03T02:42:28+02:00,2208c29d36754ebba2924f35d64cdb3c,active,RX,DATA,aa a2 04 a8 61 00 00 90 2e,1,a8 61 00 00,none,1.0,25,"{""basket_1"": 0, ""basket_2"": 0, ""basket_3"": 0, ""drop_sensor"": 0, ""exit_gate"": 0, ""gate_alarm"": 0, ""gate_closed"": 0, ""gate_opened"": 1}",
2026-04-03T02:42:28+02:00,2208c29d36754ebba2924f35d64cdb3c,active,INFER,ml_prediction,,,none,none,1.0,25,"{""basket_1"": 0, ""basket_2"": 0, ""basket_3"": 0, ""drop_sensor"": 0, ""exit_gate"": 0, ""gate_alarm"": 0, ""gate_closed"": 0, ""gate_opened"": 1}",
2026-04-03T02:42:28+02:00,2208c29d36754ebba2924f35d64cdb3c,active,TX,READ_SENSOR,aa 11 01 05 5b db,,GATE_ALARM,none,1.0,25,"{""basket_1"": 0, ""basket_2"": 0, ""basket_3"": 0, ""drop_sensor"": 0, ""exit_gate"": 0, ""gate_alarm"": 0, ""gate_closed"": 0, ""gate_opened"": 1}",
2026-04-03T02:42:28+02:00,2208c29d36754ebba2924f35d64cdb3c,active,RX,DATA,aa a2 02 05 00 4b 12,1,05 00,none,1.0,25,"{""basket_1"": 0, ""basket_2"": 0, ""basket_3"": 0, ""drop_sensor"": 0, ""exit_gate"": 0, ""gate_alarm"": 0, ""gate_closed"": 0, ""gate_opened"": 1}",
2026-04-03T02:42:29+02:00,2208c29d36754ebba2924f35d64cdb3c,active,TX,READ_SENSOR,aa 11 01 07 19 fb,,DROP_SENSOR,none,1.0,25,"{""basket_1"": 0, ""basket_2"": 0, ""basket_3"": 0, ""drop_sensor"": 0, ""exit_gate"": 0, ""gate_alarm"": 0, ""gate_closed"": 0, ""gate_opened"": 1}",
2026-04-03T02:42:29+02:00,2208c29d36754ebba2924f35d64cdb3c,active,RX,DATA,aa a2 02 07 00 29 74,1,07 00,none,1.0,25,"{""basket_1"": 0, ""basket_2"": 0, ""basket_3"": 0, ""drop_sensor"": 0, ""exit_gate"": 0, ""gate_alarm"": 0, ""gate_closed"": 0, ""gate_opened"": 1}",
2026-04-03T02:42:30+02:00,2208c29d36754ebba2924f35d64cdb3c,active,TX,READ_SENSOR,aa 11 01 04 7a cb,,EXIT_GATE,none,1.0,25,"{""basket_1"": 0, ""basket_2"": 0, ""basket_3"": 0, ""drop_sensor"": 0, ""exit_gate"": 0, ""gate_alarm"": 0, ""gate_closed"": 0, ""gate_opened"": 1}",
2026-04-03T02:42:30+02:00,2208c29d36754ebba2924f35d64cdb3c,active,RX,DATA,aa a2 02 04 00 7a 21,1,04 00,none,1.0,25,"{""basket_1"": 0, ""basket_2"": 0, ""basket_3"": 0, ""drop_sensor"": 0, ""exit_gate"": 0, ""gate_alarm"": 0, ""gate_closed"": 0, ""gate_opened"": 1}",
2026-04-03T02:42:30+02:00,2208c29d36754ebba2924f35d64cdb3c,active,TX,PING,aa 01 00 3e 2e,,(none),none,1.0,25,"{""basket_1"": 0, ""basket_2"": 0, ""basket_3"": 0, ""drop_sensor"": 0, ""exit_gate"": 0, ""gate_alarm"": 0, ""gate_closed"": 0, ""gate_opened"": 1}",
